URL: /
Timestamp: Sat Apr 27 2024 14:19:44 GMT-0500 (Central Daylight Time)
::1 - - [10/May/2024:23:16:32 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [10/May/2024:23:17:04 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [10/May/2024:23:17:10 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [10/May/2024:23:18:10 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [10/May/2024:23:18:37 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [10/May/2024:23:18:43 +0000] "GET /public HTTP/1.1" 404 145 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [10/May/2024:23:18:57 +0000] "GET /public/documentation HTTP/1.1" 404 159 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:21:03 +0000] "GET / HTTP/1.1" 200 269 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:21:10 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:21:11 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:23:16 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:23:18 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:24:13 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:24:17 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:24:48 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:25:00 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:25:02 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:25:03 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:25:06 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:25:08 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:25:11 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:25:45 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:25:47 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:25:47 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:26:38 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:27:23 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:27:25 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:28:09 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:28:13 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:36:41 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:36:47 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:36:48 +0000] "GET /documentation/ HTTP/1.1" 500 16 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:36:48 +0000] "GET /documentation/ HTTP/1.1" 500 16 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:40:43 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:40:47 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:40:53 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:40:53 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:42:34 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:42:37 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:42:42 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:42:51 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:42:51 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:45:44 +0000] "GET /public/documentation.html HTTP/1.1" 404 164 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:45:54 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:45:55 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:46:00 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:46:00 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:46:14 +0000] "GET /index.html HTTP/1.1" 200 269 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:47:48 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:47:59 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:47:59 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:49:16 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:49:56 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:50:00 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:00:50:00 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:01:01:03 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:01:01:08 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:01:01:12 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:01:01:21 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:01:01:24 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:01:01:25 +0000] "GET /documentation.html/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [14/May/2024:01:01:34 +0000] "GET /documentation.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [04/Jun/2024:22:12:49 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
::1 - - [04/Jun/2024:22:21:37 +0000] "GET /movies/genre/:genreName HTTP/1.1" 404 162 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:22:37 +0000] "GET /movies/genre/:genreName HTTP/1.1" 404 162 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:22:45 +0000] "GET /movies/genre/:genreName HTTP/1.1" 404 162 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:27:26 +0000] "POST /users/id HTTP/1.1" 404 148 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:28:24 +0000] "PUT /users/id HTTP/1.1" 404 147 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:31:17 +0000] "POST /users/id/:register HTTP/1.1" 404 158 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:31:30 +0000] "PUT /users/:id HTTP/1.1" 404 148 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:33:13 +0000] "POST /users/id/:register HTTP/1.1" 404 158 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:33:37 +0000] "POST /users/id/:register HTTP/1.1" 404 158 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:35:41 +0000] "POST /users/id/:register HTTP/1.1" 404 158 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:37:01 +0000] "POST /users/id HTTP/1.1" 404 148 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:38:13 +0000] "POST /users/id HTTP/1.1" 404 148 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:39:09 +0000] "POST /users HTTP/1.1" 404 145 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:41:51 +0000] "POST /users HTTP/1.1" 404 145 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:42:00 +0000] "POST / HTTP/1.1" 404 140 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:42:18 +0000] "POST / HTTP/1.1" 404 140 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:43:01 +0000] "POST / HTTP/1.1" 404 140 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:43:09 +0000] "POST / HTTP/1.1" 404 140 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:43:16 +0000] "POST /users HTTP/1.1" 404 145 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:43:19 +0000] "POST / HTTP/1.1" 404 140 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:47:39 +0000] "POST /users/g HTTP/1.1" 404 147 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:47:47 +0000] "POST /users/:g HTTP/1.1" 404 148 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:48:05 +0000] "POST /users HTTP/1.1" 404 145 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:51:37 +0000] "GET /users/:id HTTP/1.1" 404 148 "-" "PostmanRuntime/7.39.0"
::1 - - [04/Jun/2024:22:52:13 +0000] "GET /users/:id HTTP/1.1" 404 148 "-" "PostmanRuntime/7.39.0"
::1 - - [14/Jun/2024:15:49:09 +0000] "GET /movies/genre/Comedy HTTP/1.1" 404 158 "-" "PostmanRuntime/7.39.0"
::1 - - [14/Jun/2024:16:49:24 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.39.0"
::1 - - [14/Jun/2024:16:50:31 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.39.0"
::1 - - [14/Jun/2024:16:52:30 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.39.0"
::1 - - [14/Jun/2024:16:53:00 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.39.0"
::1 - - [14/Jun/2024:16:53:53 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.39.0"
::1 - - [14/Jun/2024:16:56:13 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.39.0"
::1 - - [14/Jun/2024:17:05:59 +0000] "POST /users/noodle2021 HTTP/1.1" 404 156 "-" "PostmanRuntime/7.39.0"
::1 - - [14/Jun/2024:17:06:17 +0000] "POST /users/noodle2021 HTTP/1.1" 404 156 "-" "PostmanRuntime/7.39.0"
::1 - - [14/Jun/2024:17:19:53 +0000] "POST /users HTTP/1.1" 404 145 "-" "PostmanRuntime/7.39.0"
::1 - - [14/Jun/2024:18:13:06 +0000] "PUT /users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.39.0"
::1 - - [14/Jun/2024:18:13:22 +0000] "GET /users/davidcohen2580 HTTP/1.1" 404 159 "-" "PostmanRuntime/7.39.0"
::1 - - [14/Jun/2024:18:13:29 +0000] "GET /users/davidcohen2580 HTTP/1.1" 404 159 "-" "PostmanRuntime/7.39.0"
::1 - - [14/Jun/2024:18:13:33 +0000] "GET /users/davidcohen2580 HTTP/1.1" 404 159 "-" "PostmanRuntime/7.39.0"
::1 - - [01/Jul/2024:18:48:21 +0000] "PUT /users/?Username=thegreatpapyrus&Password=spaghetti HTTP/1.1" 404 145 "-" "PostmanRuntime/7.39.0"
::1 - - [01/Jul/2024:18:50:20 +0000] "POST /movies/thegreatpapyrus2/movies/66685de56faf40ca8dcdcdf6 HTTP/1.1" 404 195 "-" "PostmanRuntime/7.39.0"
::1 - - [01/Jul/2024:18:50:41 +0000] "POST /movies/thegreatpapyrus2/movies/66685de56faf40ca8dcdcdf6?Username=thegreatpapyrus2&Password=spaghetti HTTP/1.1" 404 195 "-" "PostmanRuntime/7.39.0"
::1 - - [01/Jul/2024:18:51:11 +0000] "POST /movies/thegreatpapyrus2/movies/66685de56faf40ca8dcdcdf6?Username=thegreatpapyrus2&Password=spaghetti HTTP/1.1" 404 195 "-" "PostmanRuntime/7.39.0"
::1 - - [01/Jul/2024:18:51:28 +0000] "POST /movies/thegreatpapyrus2/movies/66685de56faf40ca8dcdcdf6?Username=thegreatpapyrus&Password=spaghetti HTTP/1.1" 404 195 "-" "PostmanRuntime/7.39.0"
::1 - - [01/Jul/2024:18:51:33 +0000] "POST /movies/thegreatpapyrus/movies/66685de56faf40ca8dcdcdf6?Username=thegreatpapyrus&Password=spaghetti HTTP/1.1" 404 194 "-" "PostmanRuntime/7.39.0"
